# Dynamic ejecta NS-NS merger
# MNmodel1 FRDM1
# kappa = 10 cm^2 g^-1
# m_1 = 1.2 M_sun
# m_2 = 1.2 M_sun
# m_ej = 0.0079 M_sun
# v_ej = 0.12 c
#
# Columns
# 1) time [days]
# 2) M_g (AB)
# 3) M_r (AB)
# 4) M_i (AB)
# 5) M_z (AB)
# 6) M_y (AB)
0.5 -10.4529345219 -10.8930871057 -11.0451311395 -11.0772804286 -11.0624830091
1.0 -10.4294731512 -11.1922510066 -11.5406629109 -11.6922426825 -11.7569239828
1.5 -10.2523695267 -11.2370745282 -11.7238649312 -11.9608029583 -12.0830401254
2.0 -10.0138668999 -11.1803355314 -11.7821092761 -12.0906362226 -12.2616209782
2.5 -9.73021622274 -11.05650655 -11.7604132179 -12.1329679663 -12.3479041818
3.0 -9.39670815462 -10.8728808651 -11.6733124035 -12.1067117758 -12.3637077602
3.5 -9.00550002731 -10.6310969545 -11.5283674866 -12.0230940128 -12.3227582263
4.0 -8.52186997633 -10.3057359633 -11.3061360955 -11.8664473823 -12.2120317278
4.5 -7.99856832187 -9.94062735606 -11.0445822699 -11.6709961566 -12.0631507621
5.0 -7.44421922776 -9.5435772865 -10.7508823673 -11.4434837068 -11.8825442158
5.5 -6.84993632697 -9.10853956985 -10.4207759847 -11.1807687404 -11.667859673
6.0 -6.19761961861 -8.62291519481 -10.0452331622 -10.8761053847 -11.4139971516
6.5 -5.50839435216 -8.10446310204 -9.63973337641 -10.5434993579 -11.133930418
7.0 -4.79021968517 -7.55951689304 -9.2094665356 -10.1873884463 -10.8315671684
7.5 -4.03439545698 -6.98107024549 -8.7484796381 -9.80248572904 -10.5021165017
8.0 -3.22072488747 -6.35501234525 -8.24662225839 -9.38119770447 -10.1398827697
8.5 -2.53981794135 -5.83057024874 -7.82568353507 -9.02747750012 -9.83569058603
9.0 -1.80442845367 -5.26200155233 -7.36735116325 -8.64079533424 -9.50205919387
9.5 -1.06717805659 -4.68921571012 -6.90309360751 -8.24712208014 -9.16090559568
10.0 -0.257939369351 -4.05860944534 -6.39016416978 -7.81075950509 -8.78180199412
10.5 0.475941496841 -3.4855680462 -5.92287829726 -7.41229830022 -8.4350641758
11.0 1.27393650214 -2.86098955059 -5.41209571165 -6.9755733662 -8.05426288573
11.5 2.05640082403 -2.24752843298 -4.90929385567 -6.54477450677 -7.67810049498
12.0 2.83061983437 -1.63963432623 -4.41006652443 -6.11622830063 -7.30343985253
12.5 3.66707209137 -0.981685327952 -3.86847373019 -5.65027699346 -6.89543062758
13.0 4.42855317006 -0.382124332696 -3.37422016502 -5.22443488163 -6.52223543504
13.5 5.21174317466 0.235306755892 -2.864360058 -4.78440060402 -6.13617274169
14.0 6.15673155042 0.981175764987 -2.24740644957 -4.25104085139 -5.66773742012
14.5 6.96233194955 1.61809804135 -1.71943891923 -3.79364158985 -5.26541001342
15.0 7.82424757177 2.3001393096 -1.15333910654 -3.30254267396 -4.83310168277
15.5 8.69819601134 2.9924465904 -0.57786642903 -2.80254508923 -4.39253452933
16.0 9.58420647123 3.6950310395 0.00697304143314 -2.29365705812 -3.94372018575
16.5 10.4823065847 4.40790438433 0.601174052423 -1.77588647174 -3.48667049916
17.0 11.3925220592 5.13107844712 1.204731984 -1.24924104484 -3.02139730585
17.5 12.3148769959 5.86456548937 1.81764298752 -0.713728474012 -2.54791285141
18.0 13.2493939388 6.6083777467 2.43990383169 -0.169356166681 -2.06622911496
18.5 14.1960940873 7.36252771964 3.0715119101 0.383868541806 -1.57635849929
19.0 15.154997014 8.12702764871 3.71246532623 0.945938636546 -1.07831328317
19.5 16.1261213278 8.90188987586 4.3627627387 1.51684719187 -0.572105979233
20.0 17.1094842497 9.68712645073 5.02240329875 2.09658751162 -0.0577491867744
20.5 18.1051019627 10.4827494066 5.69138672028 2.68515304282 0.464744534938
